IMG_ID,CLUSTER_ID_0,CLUSTER_ID_1,CLUSTER_ID_2,CLUSTER_ID_3,CLUSTER_ID_4,CLUSTER_ID_5,CLUSTER_ID_6,CLUSTER_ID_7,CLUSTER_ID_8,CLUSTER_ID_9,CLUSTER_ID_10,CLUSTER_ID_11,CLUSTER_ID_12,CLUSTER_ID_13,CLUSTER_ID_14,CLUSTER_ID_15,CLUSTER_ID_16,CLUSTER_ID_17,CLUSTER_ID_18,CLUSTER_ID_19,CLUSTER_ID_20,CLUSTER_ID_21,CLUSTER_ID_22,CLUSTER_ID_23,CLUSTER_ID_24,CLUSTER_ID_25,CLUSTER_ID_26,CLUSTER_ID_27,CLUSTER_ID_28,CLUSTER_ID_29,CLUSTER_ID_30,CLUSTER_ID_31,CLUSTER_ID_32,CLUSTER_ID_33,CLUSTER_ID_34,CLUSTER_ID_35,CLUSTER_ID_36,CLUSTER_ID_37,CLUSTER_ID_38,CLUSTER_ID_39,CLUSTER_ID_40,CLUSTER_ID_41,CLUSTER_ID_42,CLUSTER_ID_43,CLUSTER_ID_44,CLUSTER_ID_45,CLUSTER_ID_46,CLUSTER_ID_47,CLUSTER_ID_48,CLUSTER_ID_49
330,2.0,4.0,0.0,10.0,14.0,5.0,4.0,0.0,10.0,1.0,4.0,10.0,0.0,6.0,2.0,10.0,0.0,6.0,5.0,10.0,2.0,4.0,10.0,14.0,5.0,7.0,5.0,5.0,7.0,10.0,0.0,0.0,7.0,0.0,1.0,18.0,7.0,0.0,4.0,5.0,0.0,6.0,2.0,9.0,6.0,6.0,1.0,8.0,9.0,25.0
331,3.0,6.0,1.0,4.0,4.0,2.0,3.0,1.0,6.0,4.0,2.0,2.0,1.0,7.0,1.0,5.0,0.0,14.0,5.0,6.0,5.0,1.0,2.0,7.0,2.0,5.0,7.0,5.0,8.0,9.0,5.0,0.0,9.0,4.0,2.0,5.0,5.0,3.0,2.0,7.0,3.0,3.0,12.0,2.0,7.0,7.0,1.0,6.0,2.0,13.0
332,14.0,13.0,16.0,8.0,16.0,7.0,11.0,32.0,24.0,11.0,20.0,19.0,25.0,6.0,19.0,10.0,10.0,16.0,17.0,8.0,17.0,10.0,12.0,22.0,8.0,8.0,15.0,17.0,17.0,24.0,7.0,10.0,11.0,19.0,10.0,22.0,14.0,11.0,14.0,18.0,10.0,18.0,11.0,14.0,9.0,13.0,35.0,9.0,48.0,22.0
333,17.0,10.0,4.0,8.0,15.0,23.0,12.0,4.0,3.0,14.0,14.0,23.0,7.0,27.0,9.0,7.0,13.0,3.0,20.0,27.0,11.0,19.0,23.0,25.0,25.0,24.0,10.0,13.0,9.0,9.0,18.0,20.0,9.0,9.0,18.0,3.0,8.0,12.0,19.0,14.0,10.0,8.0,18.0,33.0,10.0,14.0,13.0,18.0,14.0,5.0
334,6.0,8.0,9.0,6.0,13.0,0.0,2.0,11.0,30.0,7.0,12.0,2.0,11.0,11.0,13.0,11.0,7.0,19.0,1.0,3.0,13.0,4.0,1.0,7.0,4.0,2.0,3.0,18.0,14.0,15.0,4.0,3.0,12.0,10.0,0.0,16.0,1.0,6.0,14.0,19.0,7.0,8.0,10.0,1.0,11.0,10.0,8.0,2.0,5.0,2.0
335,16.0,17.0,33.0,16.0,42.0,18.0,33.0,18.0,29.0,31.0,17.0,25.0,25.0,20.0,36.0,22.0,18.0,27.0,16.0,37.0,15.0,36.0,19.0,47.0,25.0,26.0,17.0,11.0,20.0,17.0,4.0,19.0,27.0,33.0,34.0,33.0,11.0,26.0,8.0,19.0,28.0,13.0,29.0,26.0,8.0,13.0,24.0,16.0,22.0,40.0
336,1.0,5.0,10.0,19.0,29.0,2.0,3.0,3.0,80.0,4.0,9.0,8.0,7.0,4.0,12.0,13.0,3.0,30.0,4.0,8.0,26.0,2.0,2.0,6.0,3.0,4.0,9.0,7.0,16.0,21.0,3.0,1.0,12.0,6.0,2.0,35.0,16.0,4.0,9.0,6.0,6.0,16.0,1.0,8.0,16.0,12.0,7.0,5.0,4.0,8.0
337,33.0,25.0,14.0,12.0,25.0,175.0,74.0,1.0,8.0,39.0,15.0,55.0,34.0,36.0,17.0,33.0,67.0,2.0,67.0,31.0,12.0,38.0,70.0,32.0,88.0,40.0,43.0,20.0,12.0,19.0,51.0,81.0,7.0,38.0,48.0,7.0,47.0,22.0,24.0,21.0,28.0,27.0,40.0,67.0,9.0,18.0,4.0,68.0,14.0,10.0
338,2.0,10.0,9.0,4.0,11.0,4.0,11.0,17.0,28.0,11.0,7.0,11.0,8.0,9.0,14.0,15.0,9.0,14.0,13.0,12.0,11.0,19.0,11.0,13.0,11.0,14.0,5.0,10.0,5.0,7.0,3.0,10.0,15.0,7.0,13.0,9.0,4.0,7.0,13.0,4.0,7.0,3.0,9.0,7.0,8.0,8.0,11.0,10.0,6.0,12.0
339,5.0,3.0,12.0,11.0,10.0,3.0,5.0,10.0,10.0,5.0,4.0,3.0,12.0,3.0,6.0,23.0,4.0,10.0,4.0,8.0,8.0,9.0,3.0,8.0,4.0,5.0,13.0,9.0,10.0,14.0,5.0,4.0,20.0,6.0,6.0,13.0,6.0,9.0,2.0,11.0,8.0,10.0,5.0,3.0,17.0,6.0,6.0,8.0,8.0,2.0
340,17.0,9.0,12.0,4.0,27.0,17.0,25.0,8.0,5.0,11.0,14.0,11.0,10.0,13.0,10.0,6.0,20.0,15.0,14.0,26.0,11.0,15.0,15.0,18.0,24.0,25.0,12.0,5.0,13.0,13.0,13.0,17.0,14.0,17.0,19.0,8.0,13.0,20.0,12.0,14.0,11.0,11.0,13.0,16.0,16.0,12.0,2.0,14.0,35.0,27.0
341,4.0,6.0,5.0,4.0,7.0,0.0,1.0,4.0,24.0,3.0,0.0,4.0,5.0,9.0,5.0,4.0,0.0,13.0,14.0,7.0,6.0,2.0,8.0,7.0,4.0,5.0,3.0,6.0,6.0,8.0,4.0,5.0,2.0,6.0,1.0,8.0,7.0,7.0,5.0,1.0,3.0,1.0,3.0,2.0,6.0,15.0,9.0,2.0,8.0,1.0
342,10.0,15.0,8.0,16.0,12.0,11.0,20.0,8.0,40.0,7.0,8.0,17.0,15.0,31.0,8.0,40.0,11.0,32.0,8.0,11.0,8.0,13.0,12.0,18.0,22.0,18.0,17.0,31.0,23.0,16.0,10.0,15.0,22.0,19.0,13.0,15.0,10.0,14.0,24.0,38.0,17.0,13.0,26.0,10.0,23.0,5.0,13.0,12.0,13.0,11.0
343,5.0,18.0,11.0,8.0,9.0,4.0,6.0,12.0,5.0,16.0,14.0,4.0,9.0,7.0,9.0,9.0,7.0,5.0,12.0,17.0,8.0,7.0,22.0,9.0,11.0,6.0,8.0,13.0,4.0,13.0,8.0,5.0,13.0,12.0,3.0,6.0,10.0,5.0,18.0,9.0,7.0,5.0,9.0,14.0,10.0,12.0,16.0,9.0,15.0,7.0
344,4.0,13.0,14.0,9.0,24.0,0.0,10.0,20.0,18.0,14.0,14.0,13.0,13.0,15.0,31.0,24.0,5.0,17.0,7.0,6.0,12.0,7.0,6.0,9.0,10.0,16.0,12.0,12.0,14.0,5.0,5.0,2.0,12.0,14.0,4.0,9.0,13.0,11.0,15.0,14.0,17.0,5.0,11.0,8.0,10.0,1.0,29.0,8.0,19.0,9.0
345,4.0,9.0,10.0,4.0,6.0,4.0,7.0,12.0,23.0,13.0,9.0,4.0,16.0,12.0,3.0,9.0,4.0,28.0,6.0,4.0,9.0,15.0,4.0,10.0,4.0,8.0,5.0,12.0,9.0,22.0,7.0,2.0,13.0,14.0,15.0,29.0,4.0,6.0,11.0,12.0,7.0,9.0,18.0,4.0,9.0,15.0,6.0,4.0,11.0,16.0
346,25.0,28.0,8.0,16.0,16.0,56.0,30.0,22.0,4.0,16.0,13.0,32.0,26.0,28.0,10.0,10.0,27.0,4.0,57.0,38.0,11.0,35.0,54.0,37.0,38.0,31.0,27.0,15.0,21.0,14.0,43.0,41.0,10.0,25.0,40.0,5.0,22.0,20.0,24.0,22.0,25.0,17.0,21.0,50.0,15.0,27.0,15.0,29.0,14.0,10.0
347,6.0,8.0,2.0,3.0,9.0,2.0,5.0,5.0,7.0,4.0,6.0,4.0,6.0,3.0,5.0,3.0,4.0,3.0,9.0,9.0,6.0,1.0,4.0,5.0,4.0,4.0,3.0,7.0,4.0,6.0,2.0,5.0,2.0,5.0,1.0,7.0,4.0,7.0,7.0,5.0,3.0,6.0,4.0,6.0,6.0,12.0,6.0,4.0,2.0,8.0
348,5.0,13.0,3.0,6.0,11.0,0.0,3.0,4.0,7.0,3.0,8.0,8.0,3.0,12.0,5.0,3.0,2.0,6.0,4.0,14.0,6.0,1.0,6.0,12.0,5.0,5.0,12.0,10.0,16.0,9.0,4.0,4.0,4.0,6.0,2.0,15.0,10.0,6.0,11.0,7.0,4.0,5.0,4.0,5.0,10.0,11.0,6.0,8.0,4.0,5.0
349,5.0,3.0,0.0,7.0,6.0,8.0,8.0,2.0,15.0,5.0,8.0,2.0,4.0,4.0,1.0,2.0,3.0,18.0,2.0,5.0,7.0,3.0,10.0,4.0,5.0,4.0,5.0,2.0,1.0,5.0,2.0,7.0,7.0,5.0,4.0,4.0,4.0,5.0,6.0,1.0,5.0,4.0,5.0,6.0,2.0,6.0,2.0,6.0,2.0,0.0
350,4.0,15.0,20.0,16.0,30.0,12.0,16.0,24.0,27.0,20.0,14.0,12.0,16.0,16.0,30.0,25.0,19.0,20.0,18.0,17.0,15.0,11.0,9.0,19.0,15.0,9.0,10.0,11.0,6.0,14.0,5.0,19.0,12.0,20.0,12.0,33.0,13.0,12.0,14.0,10.0,10.0,11.0,19.0,14.0,9.0,13.0,15.0,12.0,12.0,16.0
351,6.0,2.0,2.0,3.0,2.0,0.0,2.0,11.0,19.0,4.0,8.0,4.0,3.0,3.0,0.0,13.0,1.0,13.0,4.0,6.0,6.0,2.0,3.0,7.0,7.0,3.0,4.0,3.0,8.0,3.0,4.0,3.0,11.0,10.0,3.0,4.0,3.0,5.0,3.0,8.0,3.0,4.0,4.0,4.0,7.0,6.0,9.0,4.0,4.0,5.0
352,19.0,25.0,6.0,19.0,18.0,22.0,27.0,9.0,22.0,11.0,9.0,17.0,19.0,24.0,14.0,22.0,21.0,22.0,18.0,18.0,22.0,19.0,17.0,18.0,15.0,21.0,32.0,21.0,32.0,13.0,26.0,13.0,24.0,14.0,8.0,8.0,31.0,21.0,30.0,23.0,11.0,18.0,36.0,16.0,16.0,21.0,10.0,24.0,11.0,11.0
353,0.0,6.0,22.0,5.0,38.0,3.0,8.0,49.0,18.0,26.0,16.0,2.0,28.0,9.0,38.0,11.0,10.0,11.0,4.0,4.0,7.0,3.0,2.0,6.0,4.0,7.0,6.0,4.0,4.0,6.0,4.0,8.0,9.0,27.0,9.0,10.0,4.0,6.0,7.0,2.0,24.0,6.0,8.0,1.0,6.0,2.0,43.0,1.0,6.0,3.0
354,2.0,5.0,10.0,4.0,9.0,1.0,2.0,7.0,15.0,10.0,3.0,1.0,4.0,3.0,9.0,3.0,2.0,16.0,2.0,7.0,10.0,4.0,4.0,9.0,1.0,7.0,9.0,1.0,6.0,5.0,1.0,3.0,3.0,3.0,3.0,18.0,5.0,3.0,6.0,8.0,3.0,5.0,6.0,4.0,4.0,8.0,2.0,7.0,5.0,7.0
355,26.0,28.0,41.0,15.0,28.0,54.0,46.0,7.0,11.0,41.0,21.0,73.0,24.0,42.0,33.0,22.0,58.0,8.0,53.0,42.0,20.0,18.0,70.0,62.0,34.0,22.0,11.0,24.0,14.0,11.0,24.0,52.0,21.0,26.0,22.0,23.0,23.0,20.0,23.0,17.0,28.0,19.0,43.0,51.0,18.0,14.0,11.0,59.0,36.0,42.0
356,9.0,25.0,44.0,9.0,35.0,9.0,6.0,35.0,11.0,35.0,24.0,18.0,25.0,10.0,38.0,3.0,15.0,21.0,11.0,29.0,12.0,8.0,8.0,35.0,10.0,5.0,11.0,21.0,25.0,14.0,9.0,16.0,16.0,22.0,8.0,17.0,10.0,10.0,22.0,18.0,6.0,11.0,14.0,12.0,10.0,15.0,17.0,19.0,19.0,19.0
357,5.0,4.0,6.0,7.0,6.0,1.0,2.0,17.0,11.0,10.0,9.0,3.0,11.0,12.0,6.0,6.0,8.0,10.0,5.0,11.0,10.0,1.0,3.0,7.0,3.0,4.0,6.0,7.0,11.0,11.0,5.0,6.0,7.0,15.0,4.0,9.0,5.0,6.0,13.0,4.0,3.0,4.0,9.0,2.0,7.0,4.0,13.0,3.0,121.0,38.0
358,26.0,22.0,17.0,15.0,26.0,36.0,31.0,19.0,27.0,33.0,32.0,40.0,33.0,31.0,22.0,15.0,39.0,19.0,31.0,38.0,22.0,18.0,33.0,41.0,33.0,29.0,28.0,21.0,25.0,21.0,21.0,41.0,19.0,31.0,22.0,41.0,23.0,23.0,27.0,15.0,26.0,16.0,27.0,32.0,24.0,16.0,17.0,39.0,12.0,20.0
359,2.0,4.0,0.0,2.0,0.0,0.0,3.0,7.0,39.0,1.0,6.0,6.0,8.0,7.0,0.0,7.0,2.0,25.0,1.0,3.0,1.0,5.0,1.0,5.0,4.0,1.0,2.0,8.0,5.0,5.0,1.0,1.0,11.0,7.0,3.0,3.0,1.0,9.0,1.0,8.0,8.0,0.0,7.0,1.0,8.0,3.0,4.0,3.0,4.0,7.0
360,14.0,4.0,6.0,15.0,6.0,6.0,12.0,8.0,40.0,9.0,14.0,3.0,13.0,19.0,8.0,32.0,4.0,16.0,3.0,3.0,5.0,35.0,4.0,4.0,12.0,10.0,9.0,18.0,9.0,6.0,7.0,4.0,23.0,15.0,27.0,16.0,8.0,7.0,5.0,22.0,7.0,15.0,12.0,5.0,14.0,4.0,9.0,4.0,4.0,7.0
361,7.0,6.0,12.0,9.0,18.0,2.0,6.0,15.0,22.0,17.0,15.0,7.0,12.0,11.0,11.0,5.0,12.0,21.0,11.0,12.0,2.0,8.0,20.0,17.0,9.0,11.0,14.0,4.0,15.0,7.0,14.0,5.0,8.0,9.0,5.0,14.0,5.0,5.0,10.0,5.0,2.0,5.0,15.0,16.0,16.0,15.0,9.0,15.0,31.0,22.0
362,4.0,9.0,23.0,7.0,16.0,3.0,6.0,1.0,4.0,11.0,2.0,5.0,11.0,11.0,10.0,6.0,6.0,5.0,6.0,12.0,3.0,4.0,6.0,8.0,3.0,6.0,8.0,3.0,8.0,4.0,9.0,9.0,6.0,15.0,4.0,5.0,7.0,10.0,13.0,3.0,6.0,2.0,6.0,13.0,1.0,6.0,4.0,8.0,6.0,15.0
363,4.0,6.0,10.0,1.0,8.0,9.0,4.0,5.0,16.0,14.0,13.0,10.0,12.0,1.0,3.0,7.0,3.0,22.0,1.0,6.0,1.0,6.0,12.0,5.0,1.0,7.0,2.0,4.0,3.0,1.0,2.0,10.0,17.0,4.0,10.0,2.0,1.0,1.0,3.0,7.0,5.0,1.0,5.0,8.0,2.0,11.0,1.0,10.0,16.0,2.0
364,14.0,13.0,16.0,9.0,10.0,19.0,7.0,14.0,30.0,20.0,5.0,13.0,16.0,19.0,5.0,12.0,6.0,19.0,11.0,16.0,11.0,10.0,5.0,18.0,12.0,9.0,17.0,11.0,19.0,10.0,20.0,5.0,14.0,19.0,18.0,12.0,11.0,9.0,13.0,15.0,5.0,12.0,13.0,8.0,9.0,8.0,10.0,11.0,22.0,35.0
365,8.0,11.0,4.0,6.0,20.0,5.0,12.0,19.0,28.0,12.0,18.0,11.0,7.0,19.0,8.0,26.0,10.0,11.0,7.0,5.0,14.0,9.0,11.0,10.0,12.0,14.0,17.0,16.0,18.0,19.0,5.0,7.0,21.0,9.0,9.0,17.0,19.0,10.0,12.0,16.0,17.0,11.0,15.0,4.0,13.0,10.0,13.0,9.0,32.0,13.0
366,10.0,20.0,5.0,14.0,10.0,5.0,19.0,25.0,7.0,7.0,10.0,26.0,13.0,28.0,4.0,28.0,6.0,9.0,16.0,11.0,15.0,22.0,14.0,8.0,22.0,23.0,27.0,27.0,24.0,11.0,11.0,14.0,19.0,13.0,25.0,7.0,38.0,24.0,22.0,32.0,14.0,16.0,22.0,26.0,32.0,23.0,19.0,18.0,6.0,3.0
367,6.0,9.0,1.0,9.0,9.0,4.0,4.0,7.0,46.0,8.0,5.0,14.0,5.0,8.0,0.0,7.0,2.0,39.0,4.0,9.0,4.0,3.0,9.0,16.0,6.0,9.0,7.0,1.0,13.0,4.0,13.0,0.0,6.0,6.0,8.0,7.0,2.0,6.0,9.0,10.0,5.0,4.0,6.0,4.0,13.0,10.0,6.0,7.0,25.0,18.0
368,12.0,23.0,2.0,16.0,14.0,11.0,35.0,19.0,25.0,5.0,7.0,8.0,23.0,28.0,10.0,26.0,49.0,8.0,49.0,20.0,23.0,26.0,35.0,22.0,18.0,24.0,19.0,14.0,24.0,17.0,28.0,50.0,14.0,23.0,20.0,29.0,27.0,35.0,18.0,18.0,43.0,14.0,20.0,45.0,21.0,7.0,19.0,8.0,11.0,9.0
369,10.0,10.0,5.0,7.0,9.0,1.0,5.0,3.0,18.0,5.0,11.0,8.0,4.0,9.0,3.0,6.0,3.0,10.0,4.0,8.0,10.0,0.0,5.0,7.0,7.0,7.0,6.0,8.0,13.0,15.0,7.0,1.0,6.0,5.0,3.0,12.0,6.0,5.0,9.0,7.0,4.0,3.0,2.0,0.0,14.0,20.0,4.0,5.0,4.0,5.0
370,15.0,7.0,11.0,13.0,21.0,1.0,10.0,19.0,23.0,9.0,9.0,9.0,13.0,12.0,15.0,12.0,2.0,39.0,3.0,10.0,11.0,5.0,8.0,10.0,2.0,9.0,10.0,6.0,8.0,8.0,10.0,6.0,15.0,13.0,5.0,14.0,12.0,9.0,13.0,14.0,18.0,8.0,12.0,4.0,13.0,26.0,12.0,10.0,46.0,17.0
371,15.0,8.0,16.0,17.0,25.0,5.0,24.0,22.0,38.0,15.0,40.0,19.0,7.0,20.0,29.0,43.0,11.0,36.0,10.0,14.0,10.0,16.0,8.0,17.0,19.0,20.0,10.0,11.0,11.0,15.0,5.0,6.0,23.0,16.0,11.0,29.0,17.0,16.0,14.0,19.0,17.0,20.0,21.0,13.0,11.0,11.0,30.0,16.0,5.0,8.0
372,3.0,10.0,15.0,12.0,7.0,0.0,3.0,10.0,10.0,6.0,7.0,2.0,9.0,10.0,6.0,4.0,7.0,21.0,2.0,10.0,7.0,4.0,4.0,13.0,1.0,5.0,5.0,8.0,12.0,10.0,1.0,3.0,4.0,12.0,3.0,18.0,5.0,7.0,11.0,10.0,2.0,10.0,5.0,2.0,10.0,16.0,8.0,4.0,3.0,3.0
373,13.0,17.0,31.0,8.0,50.0,26.0,14.0,19.0,83.0,18.0,21.0,10.0,10.0,6.0,33.0,27.0,13.0,80.0,16.0,15.0,21.0,24.0,15.0,28.0,13.0,8.0,14.0,7.0,11.0,24.0,4.0,12.0,34.0,11.0,18.0,44.0,14.0,14.0,8.0,16.0,11.0,9.0,17.0,16.0,14.0,31.0,40.0,14.0,51.0,42.0
374,8.0,8.0,9.0,8.0,11.0,0.0,6.0,25.0,41.0,7.0,12.0,11.0,9.0,12.0,12.0,21.0,9.0,39.0,3.0,8.0,14.0,2.0,11.0,15.0,3.0,7.0,15.0,8.0,19.0,10.0,7.0,4.0,18.0,15.0,4.0,11.0,16.0,4.0,8.0,19.0,9.0,12.0,11.0,1.0,15.0,11.0,23.0,9.0,24.0,18.0
375,21.0,39.0,25.0,18.0,23.0,186.0,17.0,22.0,11.0,31.0,27.0,59.0,54.0,52.0,7.0,27.0,53.0,19.0,88.0,32.0,24.0,52.0,94.0,37.0,88.0,43.0,41.0,19.0,15.0,17.0,128.0,62.0,26.0,50.0,60.0,17.0,46.0,22.0,38.0,30.0,27.0,25.0,48.0,99.0,20.0,27.0,16.0,86.0,18.0,8.0
376,6.0,7.0,2.0,2.0,3.0,4.0,3.0,12.0,12.0,3.0,4.0,3.0,7.0,5.0,5.0,15.0,4.0,10.0,1.0,10.0,5.0,8.0,1.0,3.0,5.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,5.0,10.0,4.0,3.0,4.0,4.0,3.0,3.0,7.0,1.0,4.0,1.0,3.0,3.0,20.0,2.0,8.0,18.0
377,11.0,20.0,35.0,33.0,38.0,41.0,28.0,30.0,30.0,43.0,30.0,39.0,35.0,28.0,45.0,43.0,45.0,28.0,28.0,33.0,11.0,20.0,18.0,30.0,23.0,27.0,26.0,24.0,25.0,22.0,18.0,30.0,26.0,39.0,25.0,22.0,33.0,23.0,20.0,31.0,41.0,20.0,28.0,13.0,22.0,19.0,33.0,26.0,42.0,41.0
378,5.0,5.0,11.0,3.0,13.0,3.0,9.0,19.0,24.0,15.0,13.0,10.0,8.0,9.0,9.0,6.0,6.0,16.0,3.0,5.0,13.0,6.0,5.0,7.0,1.0,10.0,9.0,4.0,6.0,9.0,7.0,4.0,2.0,6.0,4.0,13.0,9.0,9.0,7.0,4.0,14.0,9.0,7.0,4.0,3.0,10.0,27.0,4.0,4.0,3.0
379,1.0,8.0,3.0,7.0,4.0,0.0,3.0,13.0,8.0,3.0,3.0,5.0,4.0,4.0,3.0,13.0,4.0,11.0,3.0,8.0,11.0,0.0,8.0,9.0,0.0,3.0,4.0,13.0,8.0,7.0,3.0,2.0,5.0,5.0,2.0,10.0,4.0,7.0,6.0,6.0,7.0,4.0,4.0,4.0,6.0,7.0,16.0,4.0,4.0,15.0
380,1.0,5.0,8.0,5.0,5.0,0.0,4.0,16.0,19.0,7.0,14.0,6.0,6.0,5.0,12.0,5.0,4.0,8.0,9.0,9.0,5.0,6.0,10.0,15.0,6.0,8.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0,6.0,1.0,12.0,7.0,5.0,9.0,10.0,2.0,6.0,2.0,7.0,7.0,6.0,5.0,6.0,1.0,10.0
381,8.0,11.0,13.0,13.0,14.0,2.0,10.0,19.0,44.0,10.0,43.0,10.0,17.0,9.0,8.0,33.0,3.0,83.0,3.0,10.0,17.0,6.0,4.0,11.0,6.0,10.0,13.0,16.0,13.0,20.0,6.0,7.0,25.0,11.0,5.0,22.0,13.0,10.0,10.0,24.0,15.0,12.0,15.0,4.0,18.0,20.0,28.0,6.0,25.0,4.0
382,23.0,20.0,16.0,27.0,23.0,22.0,29.0,19.0,34.0,20.0,32.0,23.0,21.0,31.0,23.0,26.0,18.0,13.0,20.0,26.0,22.0,49.0,23.0,30.0,44.0,28.0,21.0,25.0,20.0,23.0,26.0,26.0,27.0,19.0,27.0,23.0,19.0,25.0,18.0,44.0,23.0,17.0,35.0,22.0,20.0,20.0,18.0,19.0,29.0,17.0
383,6.0,2.0,4.0,2.0,12.0,19.0,8.0,11.0,42.0,4.0,9.0,4.0,7.0,7.0,11.0,7.0,28.0,36.0,8.0,1.0,9.0,13.0,14.0,5.0,3.0,3.0,1.0,6.0,4.0,6.0,1.0,34.0,6.0,4.0,7.0,7.0,3.0,13.0,5.0,6.0,8.0,5.0,7.0,13.0,7.0,4.0,11.0,1.0,2.0,2.0
384,3.0,3.0,0.0,4.0,3.0,1.0,5.0,1.0,2.0,1.0,6.0,3.0,0.0,2.0,3.0,3.0,3.0,5.0,5.0,1.0,1.0,5.0,1.0,6.0,5.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,5.0,3.0,2.0,1.0,4.0,3.0,0.0,2.0,7.0,0.0,6.0,2.0,4.0,1.0,10.0,7.0
385,2.0,3.0,4.0,7.0,16.0,0.0,3.0,4.0,22.0,2.0,9.0,3.0,6.0,3.0,8.0,3.0,5.0,16.0,4.0,7.0,13.0,3.0,1.0,5.0,1.0,3.0,6.0,2.0,8.0,15.0,5.0,4.0,15.0,2.0,3.0,24.0,10.0,4.0,7.0,3.0,0.0,17.0,1.0,1.0,10.0,7.0,15.0,5.0,4.0,9.0
386,18.0,14.0,20.0,22.0,13.0,15.0,18.0,23.0,47.0,14.0,11.0,20.0,26.0,24.0,17.0,23.0,17.0,29.0,27.0,20.0,13.0,19.0,16.0,13.0,22.0,24.0,29.0,15.0,16.0,10.0,15.0,23.0,27.0,23.0,27.0,26.0,19.0,20.0,20.0,15.0,23.0,24.0,25.0,18.0,15.0,11.0,32.0,16.0,29.0,37.0
387,9.0,16.0,21.0,19.0,20.0,10.0,13.0,18.0,38.0,25.0,21.0,16.0,26.0,6.0,27.0,13.0,19.0,25.0,6.0,15.0,29.0,16.0,7.0,13.0,6.0,6.0,11.0,14.0,10.0,20.0,6.0,22.0,17.0,19.0,20.0,25.0,19.0,15.0,12.0,17.0,16.0,9.0,8.0,6.0,10.0,15.0,28.0,12.0,21.0,12.0
388,7.0,9.0,26.0,11.0,38.0,2.0,7.0,24.0,23.0,21.0,16.0,4.0,15.0,9.0,48.0,9.0,8.0,22.0,6.0,10.0,10.0,9.0,6.0,13.0,6.0,9.0,8.0,6.0,13.0,13.0,5.0,7.0,5.0,10.0,5.0,18.0,6.0,5.0,12.0,8.0,4.0,15.0,16.0,2.0,7.0,7.0,18.0,7.0,12.0,10.0
389,26.0,29.0,4.0,7.0,14.0,17.0,55.0,7.0,27.0,11.0,24.0,14.0,24.0,31.0,12.0,32.0,42.0,17.0,39.0,22.0,28.0,36.0,38.0,25.0,32.0,33.0,28.0,27.0,25.0,13.0,18.0,31.0,31.0,37.0,40.0,41.0,20.0,47.0,36.0,24.0,36.0,20.0,30.0,45.0,36.0,20.0,13.0,17.0,9.0,7.0
390,7.0,7.0,4.0,10.0,10.0,10.0,6.0,12.0,49.0,5.0,13.0,5.0,7.0,11.0,7.0,28.0,4.0,55.0,7.0,10.0,12.0,5.0,6.0,6.0,10.0,9.0,6.0,20.0,6.0,10.0,11.0,6.0,19.0,13.0,14.0,16.0,3.0,7.0,8.0,19.0,10.0,5.0,7.0,6.0,9.0,6.0,9.0,3.0,16.0,21.0
391,27.0,21.0,17.0,12.0,22.0,35.0,31.0,32.0,18.0,34.0,28.0,44.0,30.0,24.0,46.0,13.0,28.0,30.0,41.0,26.0,11.0,29.0,43.0,26.0,31.0,34.0,22.0,16.0,21.0,14.0,24.0,48.0,13.0,36.0,27.0,17.0,28.0,28.0,20.0,17.0,36.0,18.0,31.0,45.0,14.0,23.0,49.0,32.0,80.0,26.0
392,11.0,13.0,14.0,11.0,25.0,14.0,20.0,11.0,14.0,14.0,21.0,14.0,12.0,10.0,16.0,6.0,17.0,8.0,18.0,16.0,8.0,19.0,22.0,17.0,24.0,14.0,15.0,1.0,10.0,10.0,18.0,20.0,13.0,21.0,19.0,10.0,18.0,12.0,16.0,9.0,8.0,7.0,11.0,19.0,12.0,14.0,7.0,18.0,1.0,4.0
393,0.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,11.0,1.0,4.0,5.0,2.0,5.0,2.0,7.0,0.0,5.0,2.0,4.0,1.0,1.0,4.0,4.0,1.0,5.0,6.0,0.0,5.0,4.0,4.0,2.0,4.0,3.0,1.0,6.0,4.0,3.0,5.0,4.0,4.0,0.0,6.0,2.0,6.0,5.0,7.0,4.0,4.0,5.0
394,15.0,32.0,13.0,15.0,16.0,10.0,38.0,18.0,53.0,19.0,22.0,15.0,34.0,34.0,9.0,33.0,23.0,80.0,30.0,16.0,21.0,30.0,20.0,19.0,35.0,22.0,17.0,27.0,36.0,19.0,14.0,27.0,27.0,31.0,26.0,35.0,26.0,36.0,35.0,29.0,30.0,17.0,43.0,21.0,43.0,29.0,26.0,12.0,4.0,17.0
395,16.0,19.0,17.0,19.0,24.0,3.0,8.0,18.0,35.0,7.0,30.0,7.0,17.0,18.0,13.0,13.0,12.0,39.0,9.0,12.0,26.0,5.0,10.0,12.0,15.0,18.0,14.0,5.0,18.0,27.0,6.0,3.0,16.0,18.0,8.0,27.0,13.0,11.0,19.0,17.0,7.0,18.0,14.0,6.0,18.0,20.0,34.0,7.0,10.0,11.0
